frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,pk_1000_plus12_q1_expected_db,pk_1000_plus12_q1_measured_raw_db,pk_1000_plus12_q1_measured_normalized_db,pk_1000_plus12_q1_error_db,pk_4000_minus12_q1_expected_db,pk_4000_minus12_q1_measured_raw_db,pk_4000_minus12_q1_measured_normalized_db,pk_4000_minus12_q1_error_db,three_band_100p9_1000m9_6000p9_expected_db,three_band_100p9_1000m9_6000p9_measured_raw_db,three_band_100p9_1000m9_6000p9_measured_normalized_db,three_band_100p9_1000m9_6000p9_error_db
30.080465543233597,19.502128286009807,0.022730114389442946,-0.006600505372706067,0.0009134453523343253,0.003216245564001241,0.006558297048201827,0.005644851695867502,-5.4656386687188854e-05,-0.0018367575441260442,-0.003907648950931,-0.0038529925642438114,0.06005683879231191,0.056204512691714115,0.07789938312482733,0.01784254433251542
30.492398812642993,19.522541947367912,-0.001962081158357165,-0.006436045193833451,0.0009386347281606069,-0.001770823826621637,0.0015712276575789493,0.0006325929294183424,-5.616360682357289e-05,-0.007318936110792151,-0.009389827517597107,-0.009333663910773534,0.06171695569373096,0.05127341256122975,0.07296828299434296,0.011251327300612006
30.909973252007102,19.54879905962435,-0.005324353349937638,0.0018393568495795876,0.0009645187244351819,-0.00042177754322381134,0.002920273940976775,0.001955755216541593,-5.771239048099538e-05,-0.0010060029254077563,-0.0030768943322127124,-0.003019181941731717,0.063423073503261,0.05390051899663462,0.07559538942974783,0.012172315926486835
31.333266113640352,19.551765077351558,0.0002174538311408014,-8.858767483843621e-05,0.00099111649555095,0.006342390825462729,0.009684442309663316,0.008693325814112366,-5.930388383513969e-05,-0.0003535135343391005,-0.0024244049411440566,-0.002365101057308917,0.06517647300741575,0.04936326653247036,0.07105813696558358,0.005881663958167832
31.762355707779626,19.55600284618194,-0.004571611917359775,-0.0014357357048773167,0.001018447724212552,0.011857595604546134,0.01519964708874672,0.014181199364534169,-6.0939264645094244e-05,0.0036407186731395313,0.0015698272663345753,0.0016307665309796696,0.06697847102284009,0.060765028780423336,0.08245989921353655,0.015481428190696464
32.19732141707175,19.566653894623848,0.014927363782213376,-0.0028981875599143336,0.0010465326360119581,0.005378717262242816,0.008720768746443402,0.0076742361104314444,-6.261974317341519e-05,0.0059410851741361625,0.0038701937673312065,0.0039328135105046215,0.068830421370884,0.06135015647728892,0.08304502691040214,0.01421460553951813
32.63824371125954,19.585320529204374,-0.0014011677028520353,0.003078355051965076,0.0010753920140508524,0.0013404031199542032,0.0046824546041547895,0.0036070625901039374,-6.434656303579785e-05,-0.0003682001443010563,-0.0024390915511060124,-0.0023747449880702144,0.0707337159707894,0.0632969514642383,0.08499182189735152,0.014258105926562126
33.085204162068926,19.60596277323512,-0.0088756382366455,-0.003439373356979303,0.001105047214637575,0.004194352099990084,0.00753640358419067,0.006431356369553096,-6.612100216936659e-05,0.00010207518595350962,-0.0019688162208514465,-0.0019026952186820799,0.0726897859144626,0.06661717844805537,0.08831204888116859,0.015622262966705991
33.538285458299846,19.625925040270914,0.005322702270657231,-0.011012061369481074,0.0011355201828609906,0.004566438444548737,0.007908489928749323,0.006772969745888333,-6.794437373250264e-05,-0.0015875185771001554,-0.0036584099839051115,-0.0035904656101726088,0.07470010261252236,0.06186976337496475,0.08356463380807796,0.008864531195555608
33.99757142112401,19.62665123571104,0.005174193006759253,-0.009951260005557572,0.0011668334690034718,0.010001883868010708,0.013343935352211294,0.012177101883207822,-6.981802708953937e-05,-0.0020346182138695212,-0.004105509620674477,-0.004035691593584938,0.07676617892808385,0.06712352889028139,0.08881839932339461,0.012052220395310759
34.46314701959187,19.624320993545847,0.005087553714638204,-0.006989088518505326,0.0011990102452722267,0.008491698468358067,0.011833749952558653,0.010634739707286426,-7.174334882632256e-05,0.0009042805200856208,-0.0011666108867193353,-0.0010948675378930127,0.07888957037291794,0.0640077969708237,0.08570266740393692,0.006813097031018983
34.93509838635224,19.630557756112587,0.010221181479774799,-0.009013048454345807,0.0012320743225924032,0.00974934531993199,0.013091396804132576,0.011859322481540173,-7.372176375902706e-05,-0.002204363516657537,-0.004275254923462493,-0.004201533159703466,0.08107187634414847,0.06146582872617046,0.08316069915928367,0.0020888228151351995
35.41351283358695,19.630557756112587,0.010221181479774799,-0.009013048454345807,0.0012660501685880397,0.00974934531993199,0.013091396804132576,0.011825346635544538,-7.575473601337696e-05,-0.002204363516657537,-0.004275254923462493,-0.004199500187449116,0.08331474140353834,0.06146582872617046,0.08316069915928367,-0.00015404224425466517
35.8984788691639,19.646528698120612,-0.006708049495841806,-0.0040156065739473945,0.0013009629257769112,0.0056191183433966785,0.008961169827597265,0.007660206901820354,-7.784377007301446e-05,-0.0006720061974903047,-0.0027428976042952607,-0.002665053834222246,0.08561985651982187,0.06507095218174541,0.08676582261485863,0.0011459660950367545
36.390086213011166,19.6787529801628,-0.00952197690964951,-0.011340971522159293,0.0013368384294739264,-0.007538805094174705,-0.004196753609974119,-0.005533592039448046,-7.999041190213042e-05,-0.009944279271444145,-0.012015170678249101,-0.01193518026634697,0.08798896049195529,0.08161284595746565,0.10330771639057887,0.015318755898623582
