frequency_hz,48000_common_measured_db,48000_common_fitted_db,48000_bank_measured_db,48000_half0_theory_db,48000_half1_theory_db,352800_common_measured_db,352800_common_fitted_db,352800_bank_measured_db,352800_half0_theory_db,352800_half1_theory_db
29.536958283635613,-0.04171182490015616,0.0008804459902047829,-0.026264595421267172,0.024338237717594288,-0.0015677099299594415,-0.021218123512478017,0.0010441149167182426,-0.013727719244401651,0.02883238076294921,-0.001857248927823352
29.873537820770885,0.009178111108852548,0.0009006259926440358,0.009534947450554016,0.02489597714741839,-0.001603641826076136,-0.03639752879579942,0.0010680462002845593,0.00896492507592804,0.029493087220136924,-0.0018998169657065175
30.213952748934926,0.007452093179200446,0.0009212685199385044,0.019531614513880486,0.02546649552204793,-0.0016403972713432192,-0.014808583457347072,0.0010925259865317046,0.009358989131341464,0.030168930811500773,-0.0019433606472409343
30.558246773174304,0.007452093179200446,0.000942384172962327,0.019531614513880486,0.026050085528084247,-0.0016779951409026802,-0.014808583457347072,0.0011175668469634943,0.009358989131341464,0.03086025818790122,-0.0019879023332014896
30.906464096563298,0.021073404325284116,0.0009639837955732684,0.05811255637296327,0.02664704654458408,-0.0017164547422784922,-0.004426113902992671,0.0011431816411198762,-0.024140842809563093,0.03156742392896552,-0.002033464896598487
31.258649425879092,0.0006196472394449301,0.0009860784801441844,0.04263527259192308,0.027257684810201424,-0.001755795825724335,-0.007511089964906051,0.001169383523196123,-0.0009427159940300772,0.03229079073300191,-0.0020800717350270516
31.614847977341487,0.0006196472394449301,0.0010086795734623917,0.04263527259192308,0.027882313568879883,-0.001796038593982393,-0.007511089964906051,0.0011961859491088074,-0.0009427159940300772,0.03303072959096322,-0.00212774678218025
31.975105482418133,0.04154163174301247,0.001031798681938205,-0.012734548542239137,0.028521253231370128,-0.001837203712862452,0.0047331427114049775,0.0012236026829054935,0.01615126070163385,0.033787619982951864,-0.002176514519940039
32.3394681936959,0.012482528211977893,0.0010554476785273846,0.008279020065083815,0.029174831543615807,-0.001879312321861067,0.0009142399799057701,0.0012516478042305236,0.015323828541517134,0.03456185007121825,-0.002226399991812976
32.7079828908191,0.012482528211977893,0.0010796387079271448,0.008279020065083815,0.029843383746205248,-0.001922386044624105,0.0009142399799057701,0.0012803357152983766,0.015323828541517134,0.03535381689914531,-0.0022774288146810958
33.080696886495474,-0.011616200609210793,0.001104384193300891,0.012047089664021089,0.030527252757826754,-0.001966447000814315,0.01203142583511659,0.0013096811485875139,0.03611173182477011,0.03616392658835668,-0.0023296271928845065
33.457658032570485,-0.011616200609210793,0.0011296968424721013,0.012047089664021089,0.03122678933765043,-0.002011517816784579,0.01203142583511659,0.0013396991740957285,0.03611173182477011,0.036992594552810565,-0.0023830219311643274
33.83891472617091,-0.011616200609210793,0.001155589654723164,0.012047089664021089,0.03194235227495458,-0.0020576216374007523,0.01203142583511659,0.0013704052072349194,0.03611173182477011,0.037840245709674744,-0.002437640448441526
34.224515915918495,-0.04470842667990175,0.0011820759269302564,-0.014693800277631935,0.03267430856419548,-0.002104782137958961,-0.01151387549468578,0.0014018150166903256,0.050489460149034646,0.03870731469347427,-0.00249351079221861
34.614511108214266,-0.04470842667990175,0.0012091692609510689,-0.014693800277631935,0.03342303359630541,-0.0021530235365900406,-0.01151387549468578,0.0014339447325315085,0.050489460149034646,0.039594246079616695,-0.002550661652605942
35.00895037359459,-0.005528274979047211,0.0012368835704160022,0.026734432358480904,0.03418891135458632,-0.0022023706060631566,-0.022957939698690567,0.0014668108545518952,0.059000447359434535,0.04050149460676159,-0.0026091223770946213
35.40788435315959,-0.005528274979047211,0.001265233087574619,0.026734432358480904,0.03497233459892812,-0.0022528486870191204,-0.022957939698690567,0.0015004302607307895,0.059000447359434535,0.0414295254196998,-0.0026689229861021377
35.81136426507482,-0.005528274979047211,0.0012942323712232084,0.026734432358480904,0.0357737050842638,-0.002304483700962878,-0.022957939698690567,0.0015348202157368092,0.059000447359434535,0.04237881429719183,-0.0027300941878102463
36.219441911147115,0.006044613896892002,0.0013238963134765134,0.01827434570475724,0.03659343374589182,-0.00235730216339049,-0.0006940595251381607,0.0015699983799760005,0.038576380625205506,0.04334984789600793,-0.0027926673940112485
36.63216968347517,0.006044613896892002,0.0013542401479965335,0.01827434570475724,0.0374319409239228,-0.002411331197316923,-0.0006940595251381607,0.001605982818635008,0.038576380625205506,0.04434312400035333,-0.002856674736515282
37.04960057117615,0.026514718440806405,0.0013852794574510975,0.060349101727347046,0.03828965657177122,-0.0024665985475433604,0.02045890174979067,0.001642792010846513,0.05170110360465728,0.04535915177841969,-0.002922149083419399
37.47178816718877,-0.0018716428100603935,0.0014170301816735138,0.0822046009369118,0.039167020474444626,-0.002523132594654213,0.023366481427490725,0.0016804448594184775,0.05082816211825801,0.0463984520365661,-0.002989124055885888
37.89878667515397,-0.0031357200710943403,0.0014495086259119641,0.054944027714828605,0.04006448247776352,-0.002580962369636213,0.04336108310146588,0.0017189607002073308,0.06239400226851942,0.047461557492171666,-0.003057634046111052
38.33065091637406,-0.0024534955624326074,0.0014827314689102036,0.04748333227983011,0.04098250271641835,-0.0026401175683972208,0.010982954335121161,0.0017583593121647547,0.04274051520633869,0.048549013034767816,-0.003127714233701608
38.76743633685098,-0.0024534955624326074,0.0015167157718492578,0.04748333227983011,0.04192155184236605,-0.0027006285679945117,0.010982954335121161,0.0017986609277745413,0.04274051520633869,0.04966137600918443,-0.0031994006048490435
39.20919901440494,0.0023097816383404676,0.0015514789867635981,0.028982155808766025,0.0428821112741502,-0.002762526441328693,0.001997608722932495,0.0018398862429211103,0.050499096911318805,0.05079921650922026,-0.0032727299705457773
