frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,etymotic_evo_2flange_expected_db,etymotic_evo_2flange_measured_raw_db,etymotic_evo_2flange_measured_normalized_db,etymotic_evo_2flange_error_db
162.46404333052874,20.099636716369094,-0.009298288596301774,0.011725791380722939,-11.694035953426155,-11.351920326724418,-11.30576804879979,0.38826790462636573
164.6888873720688,20.096789998474303,-0.00929481446968694,-0.0012939208733193652,-11.750990080688261,-11.417759997658816,-11.371607719734188,0.3793823609540734
166.94419926918908,20.098451032311075,-0.013966882902035849,0.003963868956567751,-11.808836063745286,-11.460509903245175,-11.414357625320546,0.3944784384247395
169.2303962602247,20.092464948812648,0.010230031255879624,-0.0027922516403648956,-11.867379941212077,-11.505348399494782,-11.459196121570153,0.4081838196419234
171.54790129733016,20.100690685563453,0.009521193089309321,-0.0029618347325346406,-11.926387616325883,-11.57231335416018,-11.526161076235551,0.40022654009033154
173.89714312472668,20.115089973084523,-0.002092137483895584,-0.0037712432703145282,-11.985582043182518,-11.636149588523699,-11.58999731059907,0.3955847325834476
176.2785563580214,20.1191895419888,0.0023167678494750987,-0.003584053460642167,-12.044641199032057,-11.677975820021613,-11.631823542096985,0.4128176569350721
178.6925815646114,20.12397843259913,-0.008963031816747957,-0.004916928604327353,-12.103197161154329,-11.780833078738372,-11.734680800813743,0.36851636034058544
181.1396653451905,20.12016775958182,-0.0027279725752862305,-0.005750396540015856,-12.160836635055247,-11.817012163882106,-11.770859885957478,0.38997674909776947
183.62026041637128,20.119587679619272,-0.00404438235105431,-0.0022500510561584974,-12.217103286633328,-11.88347417730721,-11.837321899382582,0.3797813872507465
186.13482569443875,20.11204276156792,-0.02006918327257523,0.003653526987825728,-12.271502209083279,-11.921020778291803,-11.874868500367175,0.39663370871610404
188.68382638025113,20.12313165346353,-0.02020875279957579,-0.0018813359136267138,-12.323506790748551,-11.960572949280092,-11.914420671355463,0.4090861193930877
191.26773404530306,20.109467999900893,-0.027060918099437004,0.00620109158918325,-12.372568142684635,-11.991913636664147,-11.945761358739519,0.42680678394511595
193.88702671896732,20.10987578809473,-0.034715811351563985,-0.0016824518720959247,-12.418127084006787,-12.089612718940334,-12.043460441015705,0.3746666429910821
196.54218897693232,20.10852874455282,-0.020500410852594797,0.0009387382399310695,-12.459628479515956,-12.135799538438736,-12.089647260514107,0.36998121900184877
199.2337120308486,20.121564489526072,-0.00943725300550824,0.002051550195346863,-12.49653748829343,-12.223842120434949,-12.17768984251032,0.3188476457831104
201.96209381920488,20.11275864794049,-0.013740424703041043,-0.0030658918067452134,-12.528357033624859,-12.276670001067744,-12.230517723143116,0.29783931048174317
204.72783909944792,20.128602703853744,-0.005350599399402967,-0.005687134384253056,-12.554645581554452,-12.317584677746602,-12.271432399821974,0.2832131817324779
207.53145954136383,20.11643309877751,-0.003991348915679538,0.0019849124230724158,-12.575034144647832,-12.35706114565097,-12.310908867726342,0.2641252769214901
210.37347382173814,20.106498315660883,-0.008752670858289235,0.002132686690490715,-12.589241354481864,-12.398299864595096,-12.352147586670467,0.23709376781139646
213.2544077203125,20.129537926994033,0.010412607048614575,-0.0038703689530343865,-12.597085486120907,-12.430241528718792,-12.384089250794164,0.2129962353267434
216.1747942170552,20.137188564207115,0.0016029437596571938,0.00682366407534829,-12.59849248967914,-12.482457097664906,-12.436304819740277,0.1621876699388629
219.13517359076357,20.132122527396085,-0.0006124132179472497,0.008974851896191183,-12.59349937163472,-12.49757068494528,-12.451418407020652,0.1420809646140686
222.1360935190173,20.121250709637113,-0.0005088858251589556,0.014037188057333339,-12.58225264313084,-12.53899410794821,-12.49284183002358,0.08941081310725885
225.17810917949976,20.10432019227371,-0.006023641218018128,0.0066247075958330015,-12.565001964780457,-12.54451060193703,-12.498358324012402,0.06664364076805462
228.26178335270757,20.106191346249343,-0.001085844596634189,0.018280462835537747,-12.542089511873058,-12.579960435616629,-12.533808157692,0.00828135418105802
231.38768652606623,20.109883237996037,0.0019430262102737572,0.013828485156402337,-12.513935910077588,-12.570891258561755,-12.524738980637126,-0.010803070559537886
234.5563969994718,20.117857077034607,0.0043204623521688745,0.010039616673910956,-12.481023807845524,-12.589167834702712,-12.543015556778084,-0.06199174893255943
237.76850099227767,20.12661244109411,-0.0032783075496745084,0.010552851248910144,-12.443880242830394,-12.57599432790811,-12.52984204998348,-0.08596180715308677
241.0245927517466,20.138060363049348,0.012208452284102833,0.00508550822094378,-12.403058924784611,-12.58041696020958,-12.534264682284952,-0.13120575750034114
244.3252746629888,20.143372717568333,0.0005525236212520213,-0.0062074252253125906,-12.359123421237289,-12.557121160937427,-12.510968883012799,-0.15184546177551006
247.67115736040313,20.143820728840165,-0.006680796107158216,-0.0031035559239818156,-12.312632023185992,-12.5554347672862,-12.509282489361572,-0.1966504661755799
251.06285984064712,20.14324172453569,-0.0015043686402655965,-0.0013073766589535296,-12.264124826272077,-12.494679266502466,-12.448526988577838,-0.18440216230576034
254.50100957715262,20.12987591241192,0.003205459754386908,0.00026007979385767044,-12.214113318507898,-12.480858337624673,-12.434706059700044,-0.22059274119214578
